"ref_area.label","source.label","indicator.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Austria","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Rural","2001",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Austria","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Urban","2001",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Austria","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Rural","2000",0.838,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Austria","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Urban","2000",0.704,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Austria","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Rural","2000",0.481,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Austria","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Urban","2000",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Austria","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Rural","1999",1.162,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Austria","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Urban","1999",2.642,,,"Repository: ILO-STATISTICS - Micro data processing"
"Austria","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Rural","1999",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Austria","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Urban","1999",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Austria","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Rural","1997",0.882,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Austria","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Urban","1997",0.883,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Austria","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Rural","1997",0.468,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Austria","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Urban","1997",0.726,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Austria","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Rural","1996",0.716,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Austria","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Urban","1996",1.89,,,"Repository: ILO-STATISTICS - Micro data processing"
"Austria","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Rural","1996",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Austria","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Urban","1996",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Austria","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Rural","1995",1.783,,,"Repository: ILO-STATISTICS - Micro data processing"
"Austria","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Urban","1995",1.493,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Austria","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Rural","1995",1.74,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Austria","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Urban","1995",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Burundi","HIES - Living Standards Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: '5-11","Area type: Rural","2020",2.051,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Burundi","HIES - Living Standards Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: '5-11","Area type: Urban","2020",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Burundi","HIES - Living Standards Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 12-14","Area type: Rural","2020",20.77,,,"Repository: ILO-STATISTICS - Micro data processing"
"Burundi","HIES - Living Standards Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 12-14","Area type: Urban","2020",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Burundi","HIES - Living Standards Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Rural","2020",48.215,,,"Repository: ILO-STATISTICS - Micro data processing"
"Burundi","HIES - Living Standards Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Urban","2020",4.406,,,"Repository: ILO-STATISTICS - Micro data processing"
"Burundi","HIES - Living Standards Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: '5-11","Area type: Rural","2020",2.66,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Burundi","HIES - Living Standards Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: '5-11","Area type: Urban","2020",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Burundi","HIES - Living Standards Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 12-14","Area type: Rural","2020",22.198,,,"Repository: ILO-STATISTICS - Micro data processing"
"Burundi","HIES - Living Standards Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 12-14","Area type: Urban","2020",1.742,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Burundi","HIES - Living Standards Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Rural","2020",74.161,,,"Repository: ILO-STATISTICS - Micro data processing"
"Burundi","HIES - Living Standards Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Urban","2020",7.152,,,"Repository: ILO-STATISTICS - Micro data processing"
"Benin","HS - Multiple Indicator Cluster Survey, UNICEF","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: '5-11","Area type: Rural","2022",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Benin","HS - Multiple Indicator Cluster Survey, UNICEF","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: '5-11","Area type: Urban","2022",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Benin","HS - Multiple Indicator Cluster Survey, UNICEF","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 12-14","Area type: Rural","2022",3.184,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Benin","HS - Multiple Indicator Cluster Survey, UNICEF","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 12-14","Area type: Urban","2022",1.212,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Benin","HS - Multiple Indicator Cluster Survey, UNICEF","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Rural","2022",7.012,,,"Repository: ILO-STATISTICS - Micro data processing"
"Benin","HS - Multiple Indicator Cluster Survey, UNICEF","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Urban","2022",4.301,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Benin","HS - Multiple Indicator Cluster Survey, UNICEF","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: '5-11","Area type: Rural","2022",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Benin","HS - Multiple Indicator Cluster Survey, UNICEF","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: '5-11","Area type: Urban","2022",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Benin","HS - Multiple Indicator Cluster Survey, UNICEF","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 12-14","Area type: Rural","2022",7.057,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Benin","HS - Multiple Indicator Cluster Survey, UNICEF","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 12-14","Area type: Urban","2022",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Benin","HS - Multiple Indicator Cluster Survey, UNICEF","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Rural","2022",3.057,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Benin","HS - Multiple Indicator Cluster Survey, UNICEF","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Urban","2022",6.021,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Burkina Faso","CLS - Child Labour Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: '5-11","Area type: Rural","2022",19.613,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Burkina Faso","CLS - Child Labour Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 12-14","Area type: Rural","2022",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Burkina Faso","CLS - Child Labour Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 12-14","Area type: Urban","2022",3.811,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Burkina Faso","CLS - Child Labour Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Rural","2022",33.243,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Burkina Faso","CLS - Child Labour Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Urban","2022",7.815,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Burkina Faso","CLS - Child Labour Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: '5-11","Area type: Rural","2022",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Burkina Faso","CLS - Child Labour Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 12-14","Area type: Rural","2022",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Burkina Faso","CLS - Child Labour Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 12-14","Area type: Urban","2022",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Burkina Faso","CLS - Child Labour Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Rural","2022",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
